valid_time,latitude,longitude,tp,u10,v10,t2m,slt,swvl1,swvl2,swvl3,swvl4,lai_hv,lai_lv,site_id
2010-04-01,60.322,24.519,0.0018577576,0.7839861,0.49363136,277.20825,2.0,0.3600273,0.36353946,0.3672884,0.33528137,2.4172363,2.106079,site_2
2010-05-01,60.322,24.519,0.0029239655,-0.58223534,0.2135868,284.06274,2.0,0.32933176,0.32840097,0.3347354,0.34846497,2.838623,2.2231445,site_2
2010-06-01,60.322,24.519,0.0013065338,0.74637604,0.38232517,287.28296,2.0,0.25909168,0.2579952,0.28507632,0.3430786,3.4456787,2.3912354,site_2
2010-07-01,60.322,24.519,0.0008201599,0.4252243,1.2507238,294.6609,2.0,0.15680885,0.16076809,0.20650709,0.33085632,3.5064697,2.4060059,site_2
2010-08-01,60.322,24.519,0.0019931793,-0.46132183,0.6734905,290.6101,2.0,0.23697537,0.18811655,0.19633543,0.31858826,3.1293945,2.3034668,site_2
2010-09-01,60.322,24.519,0.0023040771,0.16479206,0.6755934,284.6438,2.0,0.2896238,0.26724827,0.2182163,0.3108368,2.7786865,2.2059326,site_2
2010-10-01,60.322,24.519,0.0009784698,1.7222223,1.0229034,278.3318,2.0,0.29388785,0.28549004,0.24781042,0.30639648,2.5510254,2.140625,site_2
2010-11-01,60.322,24.519,0.0021247864,-0.8610096,-1.0663338,271.68945,2.0,0.32050788,0.31529337,0.2739035,0.30386353,2.2895508,2.0697021,site_2
2010-12-01,60.322,24.519,0.0022506714,-1.9101734,-1.0855913,264.31714,2.0,0.29701287,0.29956436,0.2951755,0.30319214,2.1812744,2.0378418,site_2
2011-01-01,60.322,24.519,0.001958847,0.8865776,0.2915163,267.8584,2.0,0.30094653,0.2981959,0.29644936,0.30317688,2.0344238,1.9993896,site_2
2011-02-01,60.322,24.519,0.0010910034,0.15035915,-0.3875389,261.7141,2.0,0.2989576,0.29886216,0.29994744,0.30317688,2.0308838,1.9986572,site_2
2011-03-01,60.322,24.519,0.00093078613,2.3412857,0.44077396,271.37793,2.0,0.30704898,0.303918,0.29868323,0.30308533,2.1635742,2.0356445,site_2
2011-04-01,60.322,24.519,0.0012874603,1.2714005,-0.2525425,278.094,2.0,0.34563494,0.34974182,0.35236013,0.31956482,2.4172363,2.106079,site_2
2011-05-01,60.322,24.519,0.0013904572,0.61334705,1.361517,282.79346,2.0,0.2616005,0.25610298,0.30858392,0.3327179,2.838623,2.2231445,site_2
2011-06-01,60.322,24.519,0.0016975403,0.0009660721,0.9815893,289.5078,2.0,0.23159647,0.21495092,0.24429506,0.3262329,3.4456787,2.3912354,site_2
2011-07-01,60.322,24.519,0.003408432,-1.0019512,0.44824982,293.1267,2.0,0.24884313,0.21992034,0.21484244,0.3173828,3.5064697,2.4060059,site_2
2011-08-01,60.322,24.519,0.003156662,0.067495346,0.8986263,289.68408,2.0,0.30593318,0.28826147,0.20901376,0.30908203,3.1293945,2.3034668,site_2
2011-09-01,60.322,24.519,0.002822876,1.693922,0.8413696,286.1411,2.0,0.3374958,0.330226,0.26068103,0.30444336,2.7786865,2.2059326,site_2
2011-10-01,60.322,24.519,0.0016174316,2.3093138,1.1428099,281.0432,2.0,0.3278907,0.3268091,0.3081621,0.30358887,2.5510254,2.140625,site_2
2011-11-01,60.322,24.519,0.0010719299,2.1219902,0.6215029,277.91235,2.0,0.32078356,0.32193083,0.31520414,0.30523682,2.2895508,2.0697021,site_2
2011-12-01,60.322,24.519,0.004350662,2.0726662,3.3826017,275.49463,2.0,0.35682094,0.35758108,0.34615117,0.31280518,2.1812744,2.0378418,site_2
2012-01-01,60.322,24.519,0.0028457642,-1.1931849,0.3508501,268.63306,2.0,0.33821297,0.34186023,0.3555618,0.33685303,2.0344238,1.9993896,site_2
2012-02-01,60.322,24.519,0.0024604797,-0.09582806,1.0559072,265.4641,2.0,0.31285906,0.31080234,0.33784014,0.3427124,2.0319824,1.9990234,site_2
2012-03-01,60.322,24.519,0.001203537,1.6732578,-1.3284922,273.00732,2.0,0.35388112,0.34986645,0.33767098,0.34265137,2.1641846,2.0357666,site_2
2012-04-01,60.322,24.519,0.002026558,0.16547966,0.85627174,276.59424,2.0,0.35320288,0.35509264,0.36475337,0.35995483,2.4172363,2.106079,site_2
2012-05-01,60.322,24.519,0.0015411377,0.80382633,0.7018223,283.40527,2.0,0.29565454,0.29594028,0.3254413,0.36001587,2.838623,2.2231445,site_2
2012-06-01,60.322,24.519,0.0031738281,0.8365879,0.8951864,286.06787,2.0,0.28464955,0.2711569,0.25837207,0.34877014,3.4456787,2.3912354,site_2
2012-07-01,60.322,24.519,0.0022239685,1.2095804,1.5233755,290.31665,2.0,0.28745157,0.27835536,0.22504735,0.33511353,3.5064697,2.4060059,site_2
2012-08-01,60.322,24.519,0.0017108917,0.2582674,0.4304247,288.55347,2.0,0.25814897,0.24303788,0.22301865,0.3243866,3.1293945,2.3034668,site_2
2012-09-01,60.322,24.519,0.0046596527,1.8530588,1.3305941,285.04517,2.0,0.33384794,0.3199817,0.2522992,0.31730652,2.7786865,2.2059326,site_2
2012-10-01,60.322,24.519,0.003293991,0.71262646,0.8392811,279.2578,2.0,0.35089618,0.35460842,0.3500967,0.32307434,2.5510254,2.140625,site_2
2012-11-01,60.322,24.519,0.002746582,0.859313,1.2560177,276.74243,2.0,0.34094083,0.3432889,0.35072076,0.34231567,2.2895508,2.0697021,site_2
2012-12-01,60.322,24.519,0.002711296,-2.2638216,1.0323544,266.86255,2.0,0.31386477,0.3159237,0.3348028,0.34423828,2.1812744,2.0378418,site_2
2013-01-01,60.322,24.519,0.0016613007,0.83555317,0.14819527,267.43115,2.0,0.33055925,0.33263457,0.34769,0.34526062,2.0344238,1.9993896,site_2
2013-02-01,60.322,24.519,0.0015563965,-0.33257198,0.077635765,270.5752,2.0,0.31018883,0.31281543,0.32910484,0.34547424,2.0308838,1.9986572,site_2
2013-03-01,60.322,24.519,0.000541687,-0.059905052,-0.9617348,266.65552,2.0,0.30525202,0.30657578,0.30663896,0.34248352,2.1635742,2.0356445,site_2
2013-04-01,60.322,24.519,0.0013980865,1.3640003,1.2495289,275.3047,2.0,0.33903873,0.33715534,0.32492787,0.34407043,2.4172363,2.106079,site_2
2013-05-01,60.322,24.519,0.00095558167,-1.0736504,0.37135315,285.3772,2.0,0.2789237,0.28333575,0.3183682,0.35469055,2.838623,2.2231445,site_2
2013-06-01,60.322,24.519,0.0025539398,0.42806244,1.1580629,289.88916,2.0,0.24284953,0.22635847,0.23953384,0.3431244,3.4456787,2.3912354,site_2
2013-07-01,60.322,24.519,0.001335144,1.0108194,-0.6559181,290.5581,2.0,0.2328834,0.21429896,0.20577234,0.32963562,3.5064697,2.4060059,site_2
2013-08-01,60.322,24.519,0.0026130676,1.2073679,0.73011684,289.85645,2.0,0.27154303,0.24884123,0.19826913,0.31826782,3.1293945,2.3034668,site_2
2013-09-01,60.322,24.519,0.0013122559,-0.8674164,-0.62114906,284.98364,2.0,0.27079326,0.2524227,0.2053051,0.31033325,2.7786865,2.2059326,site_2
2013-10-01,60.322,24.519,0.0018997192,2.439207,1.0351629,279.99976,2.0,0.29346532,0.28062505,0.22558975,0.30503845,2.5510254,2.140625,site_2
2013-11-01,60.322,24.519,0.0028495789,2.4312048,1.2411623,276.94824,2.0,0.3469062,0.34406728,0.2946157,0.3027649,2.2895508,2.0697021,site_2
2013-12-01,60.322,24.519,0.0022697449,2.4982328,1.9600782,274.83545,2.0,0.34203887,0.341237,0.3328681,0.3072815,2.1812744,2.0378418,site_2
2014-01-01,60.322,24.519,0.0016498566,-1.6407976,0.3547783,266.1853,2.0,0.34434992,0.33780742,0.35246325,0.32254028,2.0344238,1.9993896,site_2
2014-02-01,60.322,24.519,0.0021095276,0.0060167313,2.868431,272.80493,2.0,0.3496412,0.3428132,0.3405543,0.3327179,2.0308838,1.9986572,site_2
2014-03-01,60.322,24.519,0.0010299683,1.3223314,0.5079689,274.66626,2.0,0.32717013,0.33132315,0.34002668,0.33706665,2.1635742,2.0356445,site_2
2014-04-01,60.322,24.519,0.00068473816,1.1574812,0.40316486,278.2395,2.0,0.27501327,0.28157896,0.29598945,0.3356781,2.4172363,2.106079,site_2
2014-05-01,60.322,24.519,0.002325058,0.057634354,0.09184933,283.18677,2.0,0.26139152,0.2394293,0.23030919,0.32829285,2.838623,2.2231445,site_2
2014-06-01,60.322,24.519,0.0026779175,0.22959805,-0.79103184,286.2627,2.0,0.27525103,0.24723119,0.2242676,0.31922913,3.4456787,2.3912354,site_2
2014-07-01,60.322,24.519,0.0011806488,-0.36664486,0.7477169,292.65234,2.0,0.20615017,0.21085036,0.21257526,0.31140137,3.5064697,2.4060059,site_2
2014-08-01,60.322,24.519,0.0040740967,0.4556942,1.2788525,290.25366,2.0,0.26959795,0.23013347,0.19531399,0.3026886,3.1293945,2.3034668,site_2
2014-09-01,60.322,24.519,0.0014476776,0.8861084,0.46597862,285.47754,2.0,0.28815264,0.2817253,0.2408719,0.2980957,2.7786865,2.2059326,site_2
2014-10-01,60.322,24.519,0.0010681152,-0.30399418,1.3763208,279.3501,2.0,0.30840164,0.30232584,0.25610322,0.2953949,2.5510254,2.140625,site_2
2014-11-01,60.322,24.519,0.0014801025,-0.71867466,1.1717081,275.8308,2.0,0.31381333,0.308223,0.28123266,0.29431152,2.2895508,2.0697021,site_2
2014-12-01,60.322,24.519,0.0026721954,1.8512487,1.8078909,272.46484,2.0,0.3327396,0.32824314,0.30300194,0.29457092,2.1812744,2.0378418,site_2
2015-01-01,60.322,24.519,0.002746582,1.000103,1.5808315,271.58496,2.0,0.34335285,0.34458822,0.33466893,0.30271912,2.0344238,1.9993896,site_2
2015-02-01,60.322,24.519,0.0017719269,1.8553009,1.7841673,272.97314,2.0,0.3475861,0.34614772,0.34340727,0.31367493,2.0308838,1.9986572,site_2
2015-03-01,60.322,24.519,0.0018787384,-0.018938065,1.4770489,274.37305,2.0,0.36696976,0.36783028,0.37061423,0.34854126,2.1635742,2.0356445,site_2
2015-04-01,60.322,24.519,0.0019664764,1.6204433,-1.032731,277.82422,2.0,0.34428054,0.34567595,0.35464782,0.3728943,2.4172363,2.106079,site_2
2015-05-01,60.322,24.519,0.0018863678,1.1691704,1.8703384,282.03784,2.0,0.31640637,0.32060498,0.3090254,0.3630829,2.838623,2.2231445,site_2
2015-06-01,60.322,24.519,0.0022220612,2.3628254,1.6336622,286.08374,2.0,0.264112,0.2419436,0.24650472,0.3487091,3.4456787,2.3912354,site_2
2015-07-01,60.322,24.519,0.0030574799,1.3371544,0.7215891,288.89746,2.0,0.28088713,0.25412792,0.21142864,0.33416748,3.5064697,2.4060059,site_2
2015-08-01,60.322,24.519,0.0012378693,0.8854189,0.3352089,289.82373,2.0,0.22464484,0.22396696,0.20624042,0.3224945,3.1293945,2.3034668,site_2
2015-09-01,60.322,24.519,0.0018577576,-0.14468193,0.47137642,285.8484,2.0,0.2963382,0.27482855,0.21586645,0.31401062,2.7786865,2.2059326,site_2
2015-10-01,60.322,24.519,0.0004234314,1.4338579,-0.3082342,278.65527,2.0,0.27623576,0.26920223,0.2310245,0.30877686,2.5510254,2.140625,site_2
2015-11-01,60.322,24.519,0.0027618408,1.7468929,1.7455587,277.77637,2.0,0.3282736,0.3143624,0.24530256,0.30491638,2.2895508,2.0697021,site_2
2015-12-01,60.322,24.519,0.0016460419,3.6155605,1.1287165,275.77393,2.0,0.34009653,0.3402999,0.3151849,0.3045349,2.1812744,2.0378418,site_2
2016-01-01,60.322,24.519,0.0016899109,-0.2517624,-0.352067,263.33423,2.0,0.33700585,0.3276946,0.3225398,0.30827332,2.0344238,1.9993896,site_2
2016-02-01,60.322,24.519,0.0033493042,1.1380672,2.2249613,272.5188,2.0,0.3463645,0.35071683,0.35839498,0.32833862,2.0319824,1.9990234,site_2
2016-03-01,60.322,24.519,0.0005607605,0.21288109,0.35306263,272.94556,2.0,0.34512836,0.3449508,0.344011,0.3419037,2.1641846,2.0357666,site_2
2016-04-01,60.322,24.519,0.00207901,0.48080158,0.57149124,277.3108,2.0,0.3523144,0.35263538,0.35729975,0.36668396,2.4172363,2.106079,site_2
2016-05-01,60.322,24.519,0.0008831024,0.28250504,0.5222006,286.02808,2.0,0.2597031,0.2704401,0.28967673,0.3610077,2.838623,2.2231445,site_2
2016-06-01,60.322,24.519,0.002943039,0.7328863,0.18103313,288.07715,2.0,0.22956043,0.20856947,0.21890771,0.34370422,3.4456787,2.3912354,site_2
2016-07-01,60.322,24.519,0.0024986267,1.7455769,0.35655499,290.43335,2.0,0.28272182,0.26443172,0.2104603,0.32969666,3.5064697,2.4060059,site_2
2016-08-01,60.322,24.519,0.0034484863,1.3004446,1.6322699,288.92847,2.0,0.30235666,0.27750212,0.21997422,0.31976318,3.1293945,2.3034668,site_2
2016-09-01,60.322,24.519,0.0013046265,1.6147003,0.02062416,285.63794,2.0,0.29144812,0.29330903,0.2559697,0.31393433,2.7786865,2.2059326,site_2
2016-10-01,60.322,24.519,0.0007286072,-1.4953928,-0.77503014,277.96826,2.0,0.29151708,0.28832108,0.26654887,0.31056213,2.5510254,2.140625,site_2
2016-11-01,60.322,24.519,0.0022964478,-0.23334503,-0.03922558,272.7119,2.0,0.32475853,0.32124364,0.28967154,0.30851746,2.2895508,2.0697021,site_2
2016-12-01,60.322,24.519,0.0006580353,3.0811224,-0.24243546,272.68433,2.0,0.33981264,0.33676982,0.32352614,0.30976868,2.1812744,2.0378418,site_2
1999-01-01,62.192,25.861,0.0016336441,-0.14503002,0.7481308,263.9209,2.0,0.36957473,0.3673184,0.36117935,0.38368225,1.9776611,2.770996,site_3
1999-02-01,62.192,25.861,0.0020542145,-0.78966236,0.92182064,263.1997,2.0,0.37111825,0.3658446,0.35896844,0.38139343,1.9986572,2.7736816,site_3
1999-03-01,62.192,25.861,0.0013370514,-0.7854471,1.6183586,270.23462,2.0,0.35928488,0.3611501,0.348875,0.37854004,2.0793457,2.7781982,site_3
1999-04-01,62.192,25.861,0.0013103485,0.1406269,0.82103443,277.40918,2.0,0.3916821,0.39557272,0.39466524,0.38320923,2.4368896,2.802002,site_3
1999-05-01,62.192,25.861,0.0012493134,0.65171814,-0.5313368,279.93774,2.0,0.30145496,0.3017879,0.34544754,0.38586426,2.954834,2.838501,site_3
1999-06-01,62.192,25.861,0.0018348694,0.6266737,1.0204992,291.25244,2.0,0.2728874,0.25714356,0.27491176,0.37701416,3.7001953,2.8944092,site_3
1999-07-01,62.192,25.861,0.0026817322,1.8999548,0.9364624,290.64868,2.0,0.27477443,0.23685604,0.22578919,0.36442566,4.0704346,2.9179688,site_3
1999-08-01,62.192,25.861,0.0015983582,0.70042133,-0.31194115,286.6587,2.0,0.27129078,0.2509687,0.22665387,0.35334778,3.7753906,2.8983154,site_3
1999-09-01,62.192,25.861,0.0009765625,0.2519474,0.78972435,284.27563,2.0,0.27207142,0.25868684,0.23357952,0.34561157,3.1071777,2.8502197,site_3
1999-10-01,62.192,25.861,0.0034770966,0.8278551,0.6424227,278.64258,2.0,0.3836283,0.37252855,0.29918033,0.34109497,2.7788086,2.8278809,site_3
1999-11-01,62.192,25.861,0.0014152527,0.756052,1.599205,273.36035,2.0,0.36288226,0.3603465,0.3452434,0.34072876,2.3208008,2.7971191,site_3
1999-12-01,62.192,25.861,0.003112793,0.5301304,0.74202824,268.0581,2.0,0.37277722,0.36964858,0.35996908,0.34313965,2.1428223,2.784546,site_3
2000-01-01,62.192,25.861,0.0015192032,1.8077822,0.7497444,267.63477,2.0,0.36019474,0.35895818,0.34439152,0.32977295,1.9776611,2.770996,site_3
2000-02-01,62.192,25.861,0.0011396408,1.4396467,1.5550804,268.7527,2.0,0.3520257,0.35049868,0.34594697,0.3323059,1.9990234,2.7736816,site_3
2000-03-01,62.192,25.861,0.0013160706,2.0258703,-0.045254707,270.53345,2.0,0.36586452,0.3642487,0.35317326,0.3347931,2.0794678,2.7781982,site_3
2000-04-01,62.192,25.861,0.0013065338,-0.074840546,0.8975916,277.062,2.0,0.39328384,0.39617622,0.3868959,0.3464508,2.4368896,2.802002,site_3
2000-05-01,62.192,25.861,0.0014896393,0.8920727,0.4481535,282.7146,2.0,0.29751283,0.30419838,0.36092126,0.365036,2.954834,2.838501,site_3
2000-06-01,62.192,25.861,0.002445221,1.2931576,0.6448431,286.94897,2.0,0.33731133,0.33179867,0.31755596,0.3617859,3.7001953,2.8944092,site_3
2000-07-01,62.192,25.861,0.0032806396,-1.2939653,0.2266531,289.77856,2.0,0.32299542,0.3004589,0.27515948,0.35533142,4.0704346,2.9179688,site_3
2000-08-01,62.192,25.861,0.0022659302,1.131918,0.75974464,287.3501,2.0,0.36395627,0.35812652,0.29951888,0.3497162,3.7753906,2.8983154,site_3
2000-09-01,62.192,25.861,0.00083351135,1.042614,0.24276066,281.77075,2.0,0.3191467,0.3194018,0.30952197,0.34661865,3.1071777,2.8502197,site_3
2000-10-01,62.192,25.861,0.0020217896,-0.31057167,2.0016365,280.50415,2.0,0.33933592,0.32638687,0.29287112,0.335083,2.7788086,2.8278809,site_3
2000-11-01,62.192,25.861,0.003370285,-1.381691,2.1222649,275.21582,2.0,0.390217,0.389184,0.3547917,0.33587646,2.3208008,2.7971191,site_3
2000-12-01,62.192,25.861,0.0021762848,-0.0901413,1.0850544,271.8391,2.0,0.3847872,0.38807434,0.38842988,0.34829712,2.1428223,2.784546,site_3
2001-01-01,62.192,25.861,0.0010375977,0.42541695,0.8445301,268.81958,2.0,0.34857774,0.3516981,0.37451452,0.36021423,1.9776611,2.770996,site_3
2001-02-01,62.192,25.861,0.001958847,0.13441372,-0.5755358,262.8601,2.0,0.36859584,0.36602944,0.36832923,0.3630829,1.9986572,2.7736816,site_3
2001-03-01,62.192,25.861,0.001083374,0.61797714,-0.2055664,267.01196,2.0,0.36067247,0.3614661,0.36287737,0.3640442,2.0793457,2.7781982,site_3
2001-04-01,62.192,25.861,0.0018863678,0.075624466,0.8800335,277.69678,2.0,0.38803977,0.38597935,0.37422997,0.36601257,2.4368896,2.802002,site_3
2001-05-01,62.192,25.861,0.0018863678,0.83581734,-1.1516361,281.0974,2.0,0.35684484,0.3605783,0.36982596,0.36886597,2.954834,2.838501,site_3
2001-06-01,62.192,25.861,0.003818512,0.013272285,0.25283813,287.02148,2.0,0.35787904,0.3647359,0.3664605,0.36842346,3.7001953,2.8944092,site_3
2001-07-01,62.192,25.861,0.0028324127,0.67009544,1.3732738,291.8706,2.0,0.3114009,0.3116625,0.33853966,0.3673401,4.0704346,2.9179688,site_3
2001-08-01,62.192,25.861,0.0015678406,0.67364883,0.8391056,288.10083,2.0,0.33272642,0.32704765,0.31243068,0.36242676,3.7753906,2.8983154,site_3
2001-09-01,62.192,25.861,0.0024986267,-1.161046,1.023097,283.86206,2.0,0.36424536,0.35926747,0.3255424,0.35835266,3.1071777,2.8502197,site_3
2001-10-01,62.192,25.861,0.0027866364,0.86098194,0.8846607,279.0459,2.0,0.37846845,0.37565887,0.35291678,0.35212708,2.7788086,2.8278809,site_3
2001-11-01,62.192,25.861,0.0015220642,0.7346659,0.015292168,270.68457,2.0,0.37579978,0.37771374,0.3818766,0.3587036,2.3208008,2.7971191,site_3
2001-12-01,62.192,25.861,0.0010089874,0.12520885,-0.08326721,262.31982,2.0,0.34633982,0.34738237,0.36869055,0.3645172,2.1428223,2.784546,site_3
2002-01-01,62.192,25.861,0.0024700165,1.7433548,0.12488747,266.63574,2.0,0.36439866,0.36104143,0.36030704,0.36486816,1.9776611,2.770996,site_3
2002-02-01,62.192,25.861,0.0017108917,1.208662,1.6083412,270.43262,2.0,0.37774247,0.37837875,0.37105155,0.36566162,1.9986572,2.7736816,site_3
2002-03-01,62.192,25.861,0.0010375977,1.2023754,0.38741875,271.36206,2.0,0.3774717,0.3776248,0.37107968,0.36740112,2.0793457,2.7781982,site_3
2002-04-01,62.192,25.861,0.00051498413,0.0021400452,0.55034924,276.93213,2.0,0.37046772,0.37408245,0.38080633,0.37251282,2.4368896,2.802002,site_3
2002-05-01,62.192,25.861,0.0013751984,0.26298904,-0.17683315,283.9602,2.0,0.33233213,0.34292406,0.36152643,0.3728485,2.954834,2.838501,site_3
2002-06-01,62.192,25.861,0.0034236908,0.35074997,0.27947235,289.0205,2.0,0.28954327,0.2694952,0.2969275,0.36779785,3.7001953,2.8944092,site_3
2002-07-01,62.192,25.861,0.0034160614,0.46191025,1.3673573,291.57202,2.0,0.35515392,0.3590045,0.32932872,0.36190796,4.0704346,2.9179688,site_3
2002-08-01,62.192,25.861,0.0010032654,0.75249004,-0.23995209,290.58813,2.0,0.26429802,0.27457422,0.30622518,0.3574829,3.7753906,2.8983154,site_3
2002-09-01,62.192,25.861,0.0011825562,1.4584408,-0.6334076,282.1919,2.0,0.3202905,0.30727464,0.3005063,0.35276794,3.1071777,2.8502197,site_3
2002-10-01,62.192,25.861,0.00048446655,-0.41002274,-1.0396423,272.24756,2.0,0.31322348,0.31252855,0.30351543,0.3550415,2.7788086,2.8278809,site_3
2002-11-01,62.192,25.861,0.0020141602,-0.88215065,-0.73721504,267.60547,2.0,0.3161651,0.31045157,0.30856568,0.35198975,2.3208008,2.7971191,site_3
2002-12-01,62.192,25.861,0.0005493164,0.7597256,-0.5438671,262.1189,2.0,0.31289858,0.31111902,0.3104993,0.34921265,2.1428223,2.784546,site_3
2003-01-01,62.192,25.861,0.0015068054,0.93369293,0.25337982,259.69287,2.0,0.32526308,0.3198995,0.31365573,0.34674072,1.9776611,2.770996,site_3
2003-02-01,62.192,25.861,0.00045394897,1.1211672,0.86807823,266.35913,2.0,0.3259164,0.32672167,0.32124674,0.3453827,1.9986572,2.7736816,site_3
2003-03-01,62.192,25.861,0.0005874634,2.0619974,0.77383995,271.78516,2.0,0.35621297,0.34472674,0.31691146,0.34413147,2.0793457,2.7781982,site_3
2003-04-01,62.192,25.861,0.0008506775,-0.8370447,-0.7125864,273.9934,2.0,0.38812983,0.38892013,0.35608166,0.34458923,2.4368896,2.802002,site_3
2003-05-01,62.192,25.861,0.0030212402,0.96703815,1.0524511,282.80078,2.0,0.37926596,0.38004792,0.3763768,0.35279846,2.954834,2.838501,site_3
2003-06-01,62.192,25.861,0.0025100708,-0.47683048,-0.9844208,285.46973,2.0,0.36500746,0.36831194,0.37414747,0.3587494,3.7001953,2.8944092,site_3
2003-07-01,62.192,25.861,0.0028152466,-0.5063324,0.18392467,292.64624,2.0,0.34277838,0.33872896,0.34481674,0.35943604,4.0704346,2.9179688,site_3
2003-08-01,62.192,25.861,0.0021343231,0.251441,-0.99962044,287.7119,2.0,0.35487318,0.3481878,0.3299458,0.35639954,3.7753906,2.8983154,site_3
2003-09-01,62.192,25.861,0.0010223389,1.5404072,0.99192524,283.36206,2.0,0.33843672,0.33911246,0.33497345,0.3544922,3.1071777,2.8502197,site_3
2003-10-01,62.192,25.861,0.0030651093,0.6984272,-0.20303154,275.68286,2.0,0.3808393,0.38212472,0.38098496,0.3528595,2.7788086,2.8278809,site_3
2003-11-01,62.192,25.861,0.0016555786,0.21593666,1.0976715,273.79224,2.0,0.37601548,0.37628108,0.3802691,0.3651123,2.3208008,2.7971191,site_3
2003-12-01,62.192,25.861,0.001996994,1.5948496,0.58448505,269.45923,2.0,0.3810023,0.37821263,0.38413948,0.37219238,2.1428223,2.784546,site_3
2004-01-01,62.192,25.861,0.0010118484,-0.09760857,1.1465263,263.79688,2.0,0.3586995,0.36312127,0.37768042,0.37550354,1.9776611,2.770996,site_3
2004-02-01,62.192,25.861,0.0015487671,0.6654167,0.53899574,266.54468,2.0,0.3493476,0.35036772,0.36671007,0.37547302,1.9990234,2.7736816,site_3
2004-03-01,62.192,25.861,0.0014190674,0.31237411,-0.16353321,271.0857,2.0,0.36261058,0.36088955,0.35859692,0.37446594,2.0794678,2.7781982,site_3
2004-04-01,62.192,25.861,0.00031280518,-0.18428707,0.58494186,276.18677,2.0,0.3925653,0.39310604,0.379601,0.377594,2.4368896,2.802002,site_3
2004-05-01,62.192,25.861,0.0020771027,0.4671898,-0.13118649,281.78052,2.0,0.33497256,0.33444643,0.36450642,0.3864746,2.954834,2.838501,site_3
2004-06-01,62.192,25.861,0.0033950806,0.6636381,-0.11715317,285.6765,2.0,0.3577968,0.35362095,0.32760197,0.3809967,3.7001953,2.8944092,site_3
2004-07-01,62.192,25.861,0.005290985,-0.42836666,0.5088167,289.40942,2.0,0.37298357,0.37457347,0.3543988,0.3759613,4.0704346,2.9179688,site_3
2004-08-01,62.192,25.861,0.002822876,0.1588068,0.5027065,288.25098,2.0,0.37966913,0.3803935,0.39030343,0.3802185,3.7753906,2.8983154,site_3
2004-09-01,62.192,25.861,0.0037078857,1.2467613,1.1782532,284.21924,2.0,0.3958304,0.39930183,0.40219373,0.3880005,3.1071777,2.8502197,site_3
2004-10-01,62.192,25.861,0.000957489,0.18727684,0.68190193,277.0271,2.0,0.37198365,0.37383598,0.395415,0.3928833,2.7788086,2.8278809,site_3
2004-11-01,62.192,25.861,0.0011196136,1.6340418,0.59526634,271.30103,2.0,0.37192935,0.37446195,0.37741864,0.39283752,2.3208008,2.7971191,site_3
2004-12-01,62.192,25.861,0.0023488998,1.3195219,1.5999966,270.17188,2.0,0.37595218,0.3716852,0.36174822,0.38983154,2.1428223,2.784546,site_3
2005-01-01,62.192,25.861,0.002796173,0.27089214,1.6532574,269.74414,2.0,0.3754437,0.37528175,0.36326462,0.38671875,1.9776611,2.770996,site_3
2005-02-01,62.192,25.861,0.00078201294,-0.37369347,0.98422146,265.75684,2.0,0.35690403,0.36033177,0.36029553,0.3842163,1.9986572,2.7736816,site_3
2005-03-01,62.192,25.861,0.00024032593,0.15189362,-1.3172493,265.54858,2.0,0.35108268,0.34964895,0.3439455,0.38104248,2.0793457,2.7781982,site_3
2005-04-01,62.192,25.861,0.0005722046,0.46118736,0.038057327,276.1775,2.0,0.38560337,0.39003915,0.3915785,0.38708496,2.4368896,2.802002,site_3
2005-05-01,62.192,25.861,0.0017261505,0.6786938,0.5934372,281.9087,2.0,0.33546704,0.3330639,0.3436491,0.3915558,2.954834,2.838501,site_3
2005-06-01,62.192,25.861,0.0028057098,0.08814144,-0.088858604,287.39404,2.0,0.3099203,0.29687124,0.2763945,0.38160706,3.7001953,2.8944092,site_3
2005-07-01,62.192,25.861,0.00415802,-0.0825901,0.0228014,291.3921,2.0,0.29770422,0.29527396,0.2457636,0.36854553,4.0704346,2.9179688,site_3
2005-08-01,62.192,25.861,0.003818512,0.122873306,1.2199097,288.41138,2.0,0.3828714,0.37542468,0.30470997,0.3603058,3.7753906,2.8983154,site_3
2005-09-01,62.192,25.861,0.0012645721,2.1789122,1.9270649,284.0105,2.0,0.3451382,0.34565115,0.3332203,0.35720825,3.1071777,2.8502197,site_3
2005-10-01,62.192,25.861,0.0011558533,1.1263695,1.4668894,278.88574,2.0,0.35540426,0.35487324,0.33244097,0.35369873,2.7788086,2.8278809,site_3
2005-11-01,62.192,25.861,0.0022850037,1.353899,2.1956434,276.18604,2.0,0.37512594,0.3732608,0.35576427,0.35388184,2.3208008,2.7971191,site_3
2005-12-01,62.192,25.861,0.0014677048,-0.15271854,-0.15102959,267.0476,2.0,0.35758835,0.35992914,0.36358798,0.35673523,2.1428223,2.784546,site_3
2006-01-01,62.192,25.861,0.0008087158,0.89626694,0.6726999,266.17798,2.0,0.34934312,0.34992915,0.35725212,0.35762024,1.9776611,2.770996,site_3
2006-02-01,62.192,25.861,0.0007572174,-0.18026638,0.53689003,261.5608,2.0,0.34588796,0.34860033,0.35711235,0.35769653,1.9986572,2.7736816,site_3
2006-03-01,62.192,25.861,0.0009803772,-0.32397175,-0.6375704,264.44995,2.0,0.3390882,0.34167218,0.34862763,0.3576355,2.0793457,2.7781982,site_3
